osmid,length
218697334,15.826
218697334,133.176
282484435,44.223
142796641,42.486
199252459,38.793
142796293,11.517
199252458,67.371
476933953,49.249
199252457,49.730000000000004
1205126259,65.495
106367206,132.57600000000002
282484435,67.02000000000001
209063128,70.29
199252457,104.563
106367258,82.343
"[158252408, 282484435]",214.01600000000002
158252408,27.457
476933928,8.801
198733119,120.835
198733119,30.206
198733122,148.42
158333165,13.495
"[248228813, 172659213, 248228820, 199637814, 199637818]",293.746
580808762,226.048
"[199637817, 1230252757, 199637815]",96.767
199637823,12.997
1104927485,22.967
172659213,13.935
199637823,12.997
115499032,13.955
218834790,294.78100000000006
1104927485,151.66
1104927485,106.753
668818710,97.795
199637828,52.763
1104927485,220.52800000000002
1104927486,12.989
1181343190,31.177
773104841,86.675
1104927487,65.754
1187835434,12.986
199637816,155.896
1104927487,14.239
1232402282,14.287
199637816,380.327
199637827,12.988
199637816,492.062
199637827,12.988
209172205,41.335
1232402279,136.622
1157871406,12.986
199637816,48.421
1157871403,82.034
858511877,90.90899999999999
68338295,12.995
199637816,133.085
199637816,480.371
1119543103,117.795
199637816,20.833
1207737158,12.991
69602684,11.513
227095264,31.207
69602684,11.513
159306297,25.92
"[211087145, 69602684, 211087153]",473.49399999999997
199637801,11.883
199637812,125.123
199637801,70.827
199637813,10.245
211087065,32.028
227095267,107.80700000000002
"[199637794, 199637802, 199637805]",189.33500000000004
199637821,16.507
199637821,9.013
53744580,20.203
314806610,45.623
199637821,29.706
314806609,34.098
199637809,83.736
199637821,16.272
199637821,7.5840000000000005
207872428,10.824
199637809,37.125
207872428,42.981
210718041,10.824
199637809,113.55199999999999
279548176,117.547
1157870054,8.671
281844138,87.848
"[1160395244, 1157870053]",194.673
1160395243,10.718
23016234,123.50400000000002
"[1160395242, 1160395247]",125.97500000000001
239575195,61.235
22840866,59.894999999999996
215732231,27.117
202299530,68.1
239575195,95.02499999999999
239575197,111.282
202299531,55.948
202299531,53.481
239575197,111.282
1151190356,41.768
204145644,129.106
106359689,437.063
206225449,100.38600000000001
817794784,65.44200000000001
750337386,45.275
206225449,105.414
206225447,55.51
206225449,100.38600000000001
206225454,33.652
750337386,63.516
750337386,45.275
206225454,121.89599999999999
22841269,111.256
206225426,57.602
1118268609,31.97
206225433,114.351
206225447,79.03399999999999
206225447,55.51
206225426,57.602
206225449,105.414
206225449,44.657
750334787,61.701
206225454,54.239000000000004
206225454,121.89600000000002
1183303726,75.74700000000001
206225455,42.416
750334787,61.701
750337386,63.516
206225439,73.312
215776173,101.125
206225449,44.657
206225449,57.412
206225450,74.134
206225447,63.284
206225450,94.719
206225447,79.03399999999999
206225450,94.719
206225433,114.351
206225450,74.13399999999999
206225454,17.427
476933838,31.825
206225454,54.239000000000004
53744581,56.54
53744581,59.869
206225449,57.412
206225454,17.427
855214427,58.744
206225454,38.065
53201145,12.563
53201145,55.455
206225447,63.284
314806608,51.784
314806608,31.343
206225434,123.76199999999999
314806608,51.784
206225448,32.447
314806608,82.04400000000001
206225454,40.498
220562881,54.024
206225454,38.065
206225459,40.582
220562881,54.024
220562881,155.46099999999998
206225418,17.882
206225432,106.871
217318316,46.24
206225418,77.082
206225448,12.132
206225448,32.447
217318330,65.546
22841269,79.447
206225453,56.414
229849147,55.086
1296619254,57.136
1296619253,48.92
206225454,40.498
229849147,53.088
206225459,51.44
206225459,40.582
229849147,142.655
206225427,96.318
217318330,52.219
217318330,65.54599999999999
616969427,51.113
220562881,155.46099999999998
206225458,34.775
245590250,6.797
"[51874385, 245590244, 61717182]",311.07499999999993
206225418,33.599
217318320,32.23
206225418,77.082
206225453,56.414
217318330,52.219
217318330,49.509
206225453,131.079
207872428,43.916
207872428,5.845
206225459,51.44
207872428,30.798
229849152,46.348
207872428,152.836
207872428,29.12
206225439,36.852000000000004
207872428,52.033
206225452,74.079
206225452,17.232
255661319,41.215
206225418,33.599
217318325,49.615
206225418,86.07600000000001
206225429,49.181
206225429,49.181
206225429,71.651
245590256,44.37
245590256,46.088
206225429,71.651
206225417,55.29
206225452,24.876
206225417,171.29399999999998
206225428,89.106
217318330,49.509
217318330,52.274
206225415,339.78
207872429,86.43299999999999
206225452,53.434
206225446,97.88599999999998
206225452,17.232
206225427,96.318
206225448,76.097
206225448,20.617
217318325,53.419
206225421,166.508
229849152,46.813
229849152,46.348
206225421,166.508
206225445,9.652
206225445,51.753
206225430,46.111
206225430,70.067
245590256,41.347
245590256,44.37
206225430,46.111
206225430,70.067
206225417,55.891
206225417,55.29
206225460,101.08
206225452,53.188
206225452,53.434
206225460,101.08
206225460,41.823
206225460,81.685
206225460,41.823
994827635,64.21000000000001
206225424,165.887
229849152,19.971
229849152,46.813
206225422,37.732
206225424,165.887
206225445,36.81
206225422,37.732
206225418,51.002
206225418,86.07600000000001
314806607,62.742000000000004
206225432,75.766
206225432,94.357
314806607,50.288
314806607,62.742000000000004
206225434,94.147
206225434,75.925
314806607,52.228
314806607,50.288
206225448,71.332
206225448,76.097
314806607,49.213
314806607,52.228
206225453,93.665
314806607,56.53
314806607,49.213
206225453,131.079
206225428,93.46
206225428,89.106
314806607,56.815
314806607,56.53
206225420,93.26
314806607,61.446
314806607,56.815
1118230913,49.925
206225451,95.172
314806607,61.446
217318330,65.95500000000001
314806607,41.503
206225441,58.14
245590256,43.737
245590256,41.347
206225441,59.491
206225441,58.14
206225438,105.707
289375518,52.842
314806607,41.503
206225441,59.491
206225452,53.188
206225456,87.338
206225452,89.837
206225456,126.94300000000001
206225417,55.891
206225456,87.338
1161573326,49.122
206225436,64.294
206225436,64.294
206225436,40.767
245590256,41.591
245590256,43.737
206225436,40.767
206225442,210.26999999999998
207872429,61.712
206225442,55.0
206225442,210.26999999999998
"[436818584, 218697354]",87.891
206225444,86.932
289375518,39.421
206225442,55.0
206225460,62.905
206225460,81.685
206225438,105.707
206225438,21.471
206225444,86.932
206225440,75.607
317550150,8.615
317550150,60.013999999999996
1161573325,11.263
"[1161573323, 206225462]",83.06
1161573326,49.122
53745362,42.198
206225438,21.471
206225435,66.957
206225435,29.851
245590256,41.591
245590256,103.041
206225435,29.851
206225435,66.957
206225461,52.86
206225432,94.357
206225461,99.25599999999999
206225448,22.562
206225461,51.299
206225461,49.844
206225453,93.665
206225461,49.844
206225461,55.928
206225428,93.46
206225461,55.928
206225461,56.118
206225420,93.26
206225461,56.118
206225461,28.238
206412020,59.932
206225419,112.022
206412020,117.63399999999999
206225462,41.94
206225452,89.837
"[1161573323, 206225462]",83.06
53745362,43.604
206225443,38.951
"[206225443, 1160159581]",82.60000000000001
206225462,41.162
206225462,41.94
206225456,126.943
245590256,103.041
227095265,20.012
227095265,100.594
206225425,59.213
227095265,20.012
206225419,112.022
227095265,57.248000000000005
206225423,137.557
227095265,39.583
227095265,57.248000000000005
206225425,59.213
1043506203,133.037
227095265,39.583
232745953,61.777
206412017,44.171
206412013,137.701
218697338,35.133
218697338,118.822
206412012,136.081
218697338,35.133
218697338,54.766
206412012,136.081
218697337,29.504
218697337,51.442
237636368,35.215
206412013,137.701
218697337,29.504
218697337,84.10300000000001
1105189946,129.731
218697337,18.149
206412018,80.327
218697337,41.439
215776121,35.623
215776121,24.935
206412023,95.50399999999999
206412014,42.741
206412014,42.741
206412018,83.188
206412018,80.327
206412015,37.980999999999995
206412015,45.906
211087153,173.40200000000002
"[211087153, 69602684, 211087145]",473.4940000000001
206412015,37.980999999999995
246580194,166.185
206225458,80.831
210718043,36.119
210718043,36.54
245590248,23.505
245590250,6.797
245590256,46.088
208588895,42.379000000000005
"[232745954, 206492421, 206412007, 211087117, 207872435, 211087157]",443.42400000000004
60980800,35.947
251878755,13.284
232745954,152.393
206412021,5.42
206412021,13.524
232745954,140.458
206412016,17.512
1043506204,61.866
206492416,9.397
1119768118,82.80499999999999
206492449,38.685
250140471,101.673
218859929,55.454
206492416,169.02100000000002
206492416,19.81
206492408,11.255
206492408,5.63
206492438,177.01999999999998
1035914387,19.159
206492419,24.64
206492438,9.599
206492438,49.465
206492419,135.291
206492438,25.051
206492438,33.011
855736796,239.39500000000004
206492438,25.051
206492438,168.312
215776154,217.176
666586968,15.916
580410616,222.075
206492438,110.602
330762158,98.374
217278877,124.03099999999999
330762159,21.823999999999998
330762157,111.975
330762159,24.398
158330077,149.058
158330077,72.413
476933886,149.442
206492424,26.782
206492424,74.636
580410614,68.919
206492424,26.782
1219444716,29.591
580410615,74.285
580410614,33.546
1219444716,29.591
1219444716,51.208
206412011,162.449
206412017,64.158
206412017,55.815000000000005
206492439,121.86
197909155,61.744
206492439,53.713
206492439,121.86
206492439,53.713
197909156,62.992000000000004
209172192,46.833
206492428,219.459
206492414,29.932
"[211087050, 206492414]",40.760999999999996
206492428,219.459
106366980,61.629
206492431,95.356
106366980,54.512
206492410,99.377
"[855743264, 1117969634]",122.454
651748863,19.585
1117961751,132.833
198733124,8.798
206492431,95.356
219767494,59.017
219767494,50.842
106366980,43.445
206492429,86.873
106366980,54.512
1157856307,12.432
"[211087048, 855852891, 206492412, 211087046]",674.589
651748863,57.178
1157856306,11.572
206492429,86.873
219767494,50.842
219767494,45.93
206492432,41.023
53744580,20.203
53744580,49.489000000000004
206492443,53.451
1118593964,40.153
206492432,41.023
206492457,27.25
206492434,81.857
125392582,76.305
125392582,288.87100000000004
206492436,52.816
206492457,27.464000000000002
206492434,81.857
206492457,27.596
206492436,52.816
172048254,77.884
172048254,116.947
206492441,57.612
206492457,27.378999999999998
206492447,68.453
206492444,125.88400000000001
206492447,42.631
206492441,57.612
206492441,52.783
53744580,96.273
53744580,80.98599999999999
53744580,32.713
53744580,81.19800000000001
206492450,280.144
206492452,45.622
1160401290,77.65899999999999
206492443,127.681
206492443,76.91
206492452,45.137
206492452,45.622
206492447,117.248
206492447,68.453
206492452,45.137
770359829,59.138
770359828,76.461
206492453,122.16600000000001
220562865,37.13
770359828,76.461
220562865,46.748999999999995
206492441,52.783
206492425,49.937
172048254,53.396
206492420,148.527
172048254,61.635
206492433,55.025
206492433,55.025
206492425,55.498999999999995
172048254,53.396
206492420,148.527
172048254,61.83
206492426,44.394
206492425,105.42499999999998
1207425562,11.029
206492451,47.667
1160401290,37.830999999999996
206492447,86.547
206492447,117.248
206492451,45.449
206492451,84.94999999999999
206492443,82.636
206492443,127.681
206492451,45.449
206492451,47.667
206492451,50.313
206492451,84.94999999999999
206492453,122.16600000000001
206492426,44.394
206492446,94.399
206492446,91.785
125392582,24.212
125392582,60.085
206492446,94.399
206492451,50.313
220562865,74.91
220562865,68.518
172048254,61.83
206492446,91.785
206492450,280.144
290528076,158.579
206492445,45.641
1160401290,88.075
206492443,82.636
206492445,19.936
206492445,45.641
206492445,71.173
206492445,23.561
206492447,86.547
206492445,81.682
220562865,68.518
220562865,82.78899999999999
1112436734,13.126
1112436734,88.901
1160401290,135.855
290528076,54.965
317550150,97.204
290528075,47.775
116729288,23.817
206537146,9.557
206537146,44.127
"[279435315, 1205205946, 1205205947]",408.455
116729288,11.046
206537149,481.572
206537146,44.127
206537153,124.41999999999999
568045439,10.754
257632740,193.837
69366487,31.101
69366487,374.261
206538198,13.914
244141006,26.63
127048455,337.01300000000003
206539705,12.927999999999999
206539705,3.8810000000000002
206539705,7.750000000000001
206539705,11.634999999999998
206539706,24.916
206539705,1.296
1298622049,24.859
1296019993,47.727999999999994
206994692,156.89900000000003
"[229970360, 195712757]",56.676
"[206994696, 206994689, 206994695]",258.64099999999996
"[23028040, 206994701, 23028039]",308.966
229970360,6.771
652398185,12.967
652398182,26.615000000000002
652398184,88.479
763533963,125.90199999999999
53099112,54.48
311631282,58.674
661187170,12.908
311631282,7.839
652398189,10.516
53099469,44.691
652398188,7.353
1303560999,464.364
206994679,223.21
206994680,334.067
206994700,99.232
215804474,425.986
206994694,18.483
"[206994681, 1298624466, 206994700]",529.83
206994694,18.483
206994690,178.204
"[206994699, 367060327]",119.72200000000001
53013522,9.983
206994679,135.111
192603865,283.19
206994679,573.663
860567593,18.989
"[206994699, 1146956047]",397.916
862965708,10.515
206994678,256.456
206994679,167.15800000000002
"[1298624461, 1146956046]",329.118
1298624460,14.597
206994679,34.92999999999999
"[207164107, 311631283, 207164102]",386.288
311631279,27.713
68338295,14.661
68338295,132.525
245590246,75.332
68338295,14.661
"[207872432, 207872433, 245590247]",70.44800000000001
250116179,9.156
206412016,213.548
207872398,41.242
250116188,28.433
207872408,30.359
282484449,24.664
207872397,89.04400000000001
207872392,9.698
823071264,23.127000000000002
823071267,10.612
823071265,20.209
"[823071265, 217431355, 217431356]",116.685
210212219,127.79299999999999
327073023,63.626000000000005
233735605,177.196
207877461,91.511
1254830404,163.257
233735605,177.196
207877461,136.981
"[233735608, 207877472]",166.08499999999998
207877461,91.511
1183594415,33.379
233735603,63.523
"[207877475, 233735606]",187.25799999999998
233735603,63.523
207877461,69.94200000000001
207877461,136.981
"[207877472, 233735608]",166.08499999999998
207877461,62.385999999999996
207877461,69.94200000000001
"[207877475, 233735606]",187.25799999999998
207877461,161.621
207877461,62.385999999999996
207877490,75.85
229849151,249.57100000000003
207877478,116.655
207877483,49.905
"[1119754699, 229849158]",98.746
1226890335,91.94200000000001
207877483,49.905
207877483,54.004000000000005
858424344,159.577
207877478,116.655
207877483,126.935
207877483,49.696999999999996
1028595791,11.494
1159371845,140.005
207877483,49.696999999999996
207877489,241.834
251621662,151.18
1159371845,140.005
207877457,5.597
"[1211322273, 229849150]",260.088
1159371844,12.031
207877462,171.43599999999998
"[207877457, 1159371844]",117.216
1159371844,12.031
207877476,442.99300000000005
207877489,241.834
251621662,151.17999999999998
160497398,75.092
160497398,7.282
"[1119755557, 1184115766]",180.32100000000003
207877488,60.113
207877488,60.113
207877488,115.97
"[361249345, 207877466, 477678807]",225.81599999999997
207877464,111.41
"[207877476, 1201361398]",78.268
207877476,442.993
1184115765,59.536
1184115765,49.195
207877464,111.41
1165370447,10.538
251621675,120.129
"[207877476, 1201361398]",78.268
207877485,51.024
1184115765,59.536
1165370447,91.78199999999998
207877485,51.024
207877479,85.003
207877485,146.194
251621675,25.474
207877488,100.08699999999999
"[1159371848, 1159371846]",118.833
"[361249345, 1159371847]",113.62100000000001
207877477,77.53200000000001
207877477,147.49
991863152,78.84100000000001
251621648,67.21
207877479,93.814
207877479,85.003
207877479,93.814
207877477,40.036
251621660,94.89699999999999
251621665,317.55899999999997
207877459,17.013
207877491,143.437
251621660,107.763
251621645,13.716
211397560,56.68
251621645,50.035
207877459,45.21
1118865079,77.012
"[251621659, 207877459, 251621645]",96.75800000000001
251621645,11.14
1056543958,166.297
1125150223,253.133
207877469,16.698
207877469,211.46699999999998
251621665,317.559
207877469,39.102000000000004
207877469,294.025
723398356,120.595
22841822,76.525
22841822,78.646
1190525988,133.65699999999998
207877463,61.391
1190525988,133.65699999999998
1190525988,51.813
1190525988,51.813
238567517,37.766
1271712373,175.984
"[208004485, 117373974, 169701639]",351.99600000000004
276154600,21.159
208004479,167.606
276154600,1.884
276154600,3.529
263797372,8.998
208004762,34.249
263797377,11.549
208004773,63.587
208004760,8.525
208004761,36.082
208004767,457.57099999999997
208004770,7.2330000000000005
208004773,50.41
208004771,12.469999999999999
208004772,14.301
823702156,40.924
864123059,11.629
"[1209355848, 208242474, 210757931]",334.964
"[1189092937, 208004769]",16.932000000000002
208004770,7.237
208004764,483.069
208004770,10.832
208004770,7.237
208004765,36.462
208004770,7.2330000000000005
208004770,25.3
"[568006248, 837077033]",163.022
208056825,28.587
701885341,39.82599999999999
701885341,14.623
107670071,42.297
22841755,1062.9060000000002
"[1291639557, 107670071]",26.549
208058796,16.939
856587134,68.568
208058796,184.389
117218177,7.637
117218177,57.149
208058796,291.80299999999994
208058796,16.939
23153027,301.798
243776671,267.854
294671360,152.02
294671360,59.709
"[294839074, 294839061]",120.232
208059747,5.945
208059747,25.553
294671360,152.02
208059747,25.553
208059747,14.942
707334216,48.142
208059747,33.793
294839079,105.995
208059747,31.485999999999997
208059747,34.74
208059747,33.793
294839064,112.444
294839105,115.562
208059747,14.942
208059747,57.811
294839077,95.433
208059747,36.153
208059747,34.74
294839067,114.875
294839070,111.185
208059747,21.13
294839120,86.562
294839099,50.087999999999994
208059747,34.839
208059747,36.153
294839101,103.836
208059746,118.482
208059747,21.13
208059747,34.839
294839071,99.476
294839094,121.723
208059747,13.285
279435338,112.716
208059746,118.482
567684952,35.618
208059796,6.433
243776650,39.213
476619502,44.726
208089947,33.365
208089947,65.785
859273951,89.884
208089926,166.092
208089947,65.5
208089947,33.365
208089945,34.154
859273951,8.392
859273951,93.342
208089926,166.092
208089945,63.998
208089945,34.154
476920967,58.305
208089939,67.821
208089947,112.921
208089947,65.5
263825727,70.528
208089931,117.489
208089939,67.821
208089939,87.134
208089939,87.134
208089945,124.509
208089945,63.998
476920966,50.129
208089940,37.598
217295634,15.28
208089940,49.553
208089930,54.649
208089940,37.598
208089940,34.81
160459681,19.257
208089938,72.259
160459681,56.138999999999996
208089938,61.262
208089938,72.259
208089947,112.921
208089947,123.98400000000001
208089931,76.86
208089931,117.489
208089938,67.689
208089938,61.262
208089930,54.649
208089930,63.480000000000004
208089942,264.841
208089938,67.689
208089945,124.509
208089945,118.563
904705047,10.074
208089952,44.96
208089942,264.841
208089952,202.80300000000003
208089930,9.99
208089930,63.480000000000004
208089952,92.53399999999999
208089931,76.86
160459681,9.888
160459681,49.175999999999995
208089952,56.038000000000004
160459681,9.888
208089951,18.756
208089913,12.875
208089913,2.147
208089947,123.984
159965177,40.515
208089913,8.584
208089913,19.31
208089951,49.917
208089913,17.161
"[208089918, 208089937, 208089934]",232.01899999999998
208089913,8.586
159965177,65.064
"[159965177, 178853830]",90.54100000000001
208089945,118.563
53791705,149.565
1249157481,10.485
212751760,259.25100000000003
208089937,10.9
208089916,41.091
208089916,9.177
"[1207664840, 55078508, 208089941, 55078436]",260.774
208089950,8.093
208089941,15.275
"[208089950, 477630343]",172.357
22841354,177.288
"[859211091, 859211092, 859211093]",139.014
210718044,10.502
212751760,108.838
22841354,53.885
210718044,10.502
210718044,61.94500000000001
"[212751760, 199637812]",11.784
22841370,182.503
991282330,21.903
991282330,11.119
668784198,18.712
476915666,71.481
217318304,61.069
480613541,125.137
208089925,130.498
208089925,130.498
208089944,40.116
208089946,28.641
208089946,23.734
662484412,53.857
208168690,59.756
215776038,20.71
208168690,52.088
208169258,78.978
275490295,48.664
208169258,159.772
146695814,42.145
208169258,124.216
208169258,41.538
"[211087136, 211087090, 275490292]",159.017
146695814,23.524
146695814,54.816
208240056,250.15099999999998
275490295,27.069
275490295,48.664
208240056,250.15099999999998
208249911,26.431
"[211087075, 199252453, 211087067]",31.988
208249911,26.431
211087079,39.433
95806117,59.404
158252408,32.267
"[208249907, 208249910, 837076311]",329.47700000000003
"[837076312, 1244827917, 837076310]",84.55600000000001
22841779,15.105
22841779,129.977
208249907,119.342
1187804339,13.379
"[208249905, 208249907]",33.572
208249905,10.605
52877109,25.219
641670811,12.838
25922700,50.760999999999996
641670810,52.778
641670808,9.946
641670809,52.569
208588895,31.817
208588895,35.233
208588893,73.527
208588893,73.527
208588894,113.498
208588897,102.13900000000001
60980800,4.029
208588895,85.802
60980800,114.383
60980800,4.029
"[60980800, 243921288]",147.248
669603949,108.166
208588894,113.498
208588897,48.893
208588889,58.548
208588889,123.643
251878759,70.919
208588889,58.548
1151920245,35.182
22840894,31.516000000000002
61381836,9.046
208588884,154.635
61381836,60.372
208588896,35.321
"[1147910704, 246580203]",72.27799999999999
208588884,154.635
222532024,54.371
222532024,67.767
208588885,133.32
61381836,60.372
61381836,52.589
218834831,68.603
158330081,121.46700000000001
158330081,64.314
208588891,399.755
208588885,133.32
222532024,50.181
222532024,54.371
208588891,399.755
208588891,41.034
"[1118556704, 1118556705]",65.701
208588886,119.513
222532024,50.181
"[222532024, 106359687]",155.008
208588898,65.926
215075325,73.831
208588898,131.701
208588891,41.034
208588898,65.926
208588887,137.022
208588898,120.374
1151920245,35.169
1151920245,27.032
208588898,120.37400000000001
208588892,210.447
208588892,81.196
61381836,62.363
61381836,63.998000000000005
208588883,18.449
263825720,40.008
263825720,29.875
263825720,40.008
208588883,18.449
208588888,102.741
208588888,102.741
1151920245,37.192
1151920245,31.893
208958221,6.999
208958221,44.823
251878754,64.864
206225417,42.607
208958221,112.619
206225417,124.43400000000001
251878754,55.014
1183361447,6.995
1183361447,121.64999999999999
208958221,44.823
208958221,112.619
208958223,44.562
208958224,7.004
251878754,43.879
208958224,86.959
208958223,44.562000000000005
255661318,24.567
208958222,63.986999999999995
"[255661320, 255661318]",31.939
1183361447,121.64999999999999
208958224,86.959
206225452,74.079
206225452,24.876
208958222,63.987
1094405688,77.518
823696187,31.936
217431357,26.54
22840963,194.54200000000003
311629552,114.80400000000002
206412023,118.716
"[476939403, 218697356, 218697365, 206412023]",140.78
218697338,54.766000000000005
"[218697338, 218697355, 206412011]",67.663
206412023,118.716
218697337,51.442
206412023,95.50399999999999
"[218697360, 218697337, 106367025]",193.528
206994678,43.925
206994678,256.456
208977893,233.739
209063098,69.444
211087102,45.323
211087102,28.927
209063064,68.746
259873707,45.821
1118576356,41.329
106366981,53.385
209063098,69.444
106366980,51.382
22841819,11.291
209063129,105.094
22841819,63.199
209063148,134.74
219767494,97.94800000000001
219767494,99.189
209063121,64.148
209063129,132.414
209063129,105.094
159073855,52.637
209063129,132.414
159073855,35.943
178118423,102.944
22841819,90.13300000000001
22841819,63.199
1118565599,26.633
1118565600,24.774
209063148,134.74
209063076,96.99100000000001
"[198580673, 246580197, 211087062]",156.02
69548404,61.175
209063158,251.15800000000002
69548403,23.745
209063165,21.411
69548403,248.597
159073855,53.567
159073855,161.428
"[992615648, 209063078]",130.584
198580673,60.919
209063157,82.50399999999999
209063121,34.629
209063128,89.043
"[211087137, 209063130, 211087155, 218697357]",382.069
209063069,7.165
857035791,65.552
209063069,289.29800000000006
209063155,51.044
"[209063155, 1118561925]",77.30799999999999
857033648,83.018
209063076,29.905
209063157,43.304
209063100,46.664
209063118,141.246
"[209063100, 1153421124]",77.928
199252467,39.352
209063122,85.698
199252467,120.189
209063095,164.214
209063122,91.964
209063122,85.698
209063066,116.162
208249909,25.668
209063122,91.964
208249909,83.084
209063084,29.242
209063162,65.658
209063162,53.664
209063072,38.223
209063072,38.223
209063128,116.653
209063128,50.164
209063104,76.115
209063141,34.215
209063141,110.91099999999999
209063160,355.853
209063162,53.664
209063162,54.828
343891371,81.492
209063118,141.246
209063141,34.215
209063141,51.207
199252467,90.908
209063108,89.05
199252467,120.189
209063143,110.025
282484435,84.323
209063108,85.517
209063108,89.05
209063066,116.162
209063104,76.115
209063156,19.85
"[209063156, 209063094]",220.762
209063141,51.207
108095100,84.414
208249909,26.904
209063108,85.517
208249909,103.501
209063068,287.652
209063156,19.85
"[209063156, 209063094]",220.762
209063156,72.72
209063162,54.828
209063162,48.094
"[343891370, 992615647]",137.137
209063144,101.309
1043506202,70.062
209063095,164.214
199252457,100.237
95775349,73.144
209063075,52.664
209063089,124.91
209063083,78.599
209063162,48.094
209063162,49.28
209063124,102.603
"[992615640, 209063124]",125.40899999999999
209063163,378.705
199252467,90.908
209063132,85.611
199252467,87.257
209063063,136.634
209063079,104.78
209063132,91.26
209063132,85.611
209063099,83.724
209063073,81.184
209063073,81.184
209063143,110.025
209063143,36.077
208249909,23.929
209063132,91.26
208249909,103.501
209063099,83.724
209063162,49.28
209063162,52.812
209063089,124.91
209063144,62.349
209063144,101.309
209063063,136.634
108095100,60.581
209063112,57.012
209063096,34.455
209063090,67.193
199252454,474.087
208249909,23.929
208249909,34.19
857150845,71.732
209063067,102.328
209063067,102.328
209063143,36.077
209063143,16.604
209063113,94.271
1117800144,38.76
199252467,87.257
199252467,73.184
209063096,71.902
315093242,29.808
315093242,44.400999999999996
209063127,55.702
209063162,52.812
209063162,51.051
108095100,44.911
"[1213223336, 209063085]",132.02200000000002
209063143,16.604
209063124,102.603
199252457,142.49300000000002
209063090,67.193
209063112,70.447
209063112,39.616
209063144,62.349
209063144,59.486
209063079,104.78
209063113,73.864
209063113,94.271
"[199252457, 211087067]",149.268
315093242,44.400999999999996
209063112,70.447
23016221,164.182
209063162,51.051
209063074,89.642
199252454,113.02199999999999
209063144,59.486
208249909,62.888
208249909,33.652
209063113,21.025
245590252,44.884
209063074,89.642
209063160,355.853
211087067,45.003
209063068,287.652
211087067,70.50399999999999
209063123,55.285
218697334,12.967
218697334,18.416
209063123,52.046
209063152,42.599
209063152,54.701
209063123,55.285
209063123,52.046
209063146,42.97
"[209063152, 209063146]",189.13100000000003
209063087,60.959
106367206,26.098
106367206,7.139
209063062,96.733
209063062,96.733
209063154,193.858
209063154,91.28899999999999
95671031,49.347
95671031,53.091
209063152,43.552
209063152,35.861
95671031,53.091
95671031,55.106
209063146,37.026
209063146,40.798
218697348,70.039
275490296,42.782000000000004
275490296,130.488
209063131,51.406
218697348,70.039
"[209063138, 208168690]",119.613
146695816,83.793
146695816,52.2
209063142,38.326
209063137,55.954
209063137,53.81
209063146,40.798
209063146,37.829
209063137,55.954
218697334,86.868
218697334,41.171
209063137,53.81
209063137,45.959
209063152,43.552
209063087,60.959
209063142,33.202
209063142,38.326
209063137,45.959
209063142,134.778
209063142,33.202
1200738582,42.977
208169258,124.216
1200738582,42.977
1209666563,24.494
1209666563,24.494
209063146,37.829
208168690,39.548
209063131,62.226
208168690,58.623
209063061,142.615
"[209063061, 857150846, 857150847]",170.73499999999999
209063164,93.043
209063071,85.089
146695814,42.145
146695814,23.524
209063142,134.778
209063164,93.043
22840820,12.411
22840820,67.078
"[209063092, 215732239]",257.387
22840820,36.559
22840820,96.858
209063060,289.225
209063103,26.365
69731956,66.049
69731956,54.06999999999999
209063060,289.2250000000001
1161236789,35.454
209063133,177.97099999999998
217431377,155.04600000000002
69731956,107.178
69731956,66.049
1117972078,33.506
209063077,81.989
246580204,86.552
209063150,135.648
208169258,53.699
209063101,75.036
208169258,159.77200000000002
209063101,75.036
209063150,53.367999999999995
209063150,135.648
209063150,53.367999999999995
209063065,46.207
209063065,50.12
209063153,158.005
69732170,67.572
69732170,67.943
209063116,51.486
209063116,52.759
209063116,98.337
239575192,64.14
239575192,50.449
208169258,17.011
208169258,47.78
209063119,77.54
209063097,48.144
209063119,77.54
209063119,26.508
209063119,26.508
60994804,60.292
60994804,56.323
209063077,66.19
208169258,47.78
208169258,13.338
209063134,74.276
209063097,48.144
209063134,14.878
209063134,74.276
209063134,14.878
53273477,43.975
53273477,74.679
209063125,106.35499999999999
208169258,38.507
208169258,48.752
209063105,62.56
281308034,52.016000000000005
69732124,38.717
209063082,97.69
69732124,66.314
209063082,97.69
209063082,53.578
69732130,158.081
60993711,62.767
60993711,55.414
209063159,8.267
209063159,8.267
209063159,48.116
282102091,87.91000000000001
"[208169258, 1120061755]",475.706
209063159,75.16
667524678,78.244
209063159,48.116
209063115,57.844
209063159,75.16
209063159,44.804
209063106,40.96
209063115,57.844
477069939,71.298
"[209063115, 282102094]",110.958
209063149,85.521
"[209063115, 282102094]",110.958
667524678,39.077
209172198,99.969
1313154260,160.85799999999998
209172198,99.969
34189057,95.96
158325395,18.49
1219450667,57.102000000000004
158325395,18.49
215776161,105.219
158325395,81.625
209172130,37.569
209172130,69.791
209172174,67.068
106365429,73.436
106365429,23.166
209172174,67.068
106366534,132.19
106366533,219.461
106366534,72.927
209172211,43.715
1118822777,62.004
209172211,55.563
209172130,69.791
209172130,54.436
209172131,47.277
209172211,43.715
209172205,41.335
209172205,132.018
215776138,54.31100000000001
106365429,54.003
106365429,73.436
209172131,23.07
34189057,61.548
34189057,95.96
209172165,138.71
158325395,29.594
209172202,79.453
158325395,56.525999999999996
209172130,54.436
209172130,38.547
209172133,72.992
106366685,26.339
106366685,74.546
