node_id,y,x
4700677319,18.595597,73.9010385
4700677320,18.5973865,73.90195
4700677321,18.5962315,73.9020193
4700677325,18.5974689,73.9038004
4700677326,18.5961738,73.9037645
4700677330,18.5950218,73.9051787
4700677331,18.5953892,73.90483
4700677332,18.5954918,73.9036557
4700677335,18.5958594,73.9037095
4700677336,18.5958466,73.9017314
4700677337,18.5974493,73.9033508
4700677338,18.5964026,73.9034163
4700677340,18.5973356,73.900987
4700677341,18.5997867,73.9012253
4700677356,18.5927452,73.9040138
4700677357,18.5928159,73.903316
4700677358,18.5939951,73.913011
4700677359,18.5940757,73.9125116
4700836660,18.558444,73.8752478
4700836661,18.5583012,73.8758539
4700836665,18.5750522,73.8789062
4700836668,18.5745483,73.8790834
4700836673,18.5744337,73.8785991
4700836676,18.5740978,73.877588
4700836678,18.5742014,73.8780578
4700837712,18.5967379,73.8968578
4700837715,18.598627,73.8970472
4700837722,18.6009574,73.8994284
4700837724,18.6023052,73.8993432
4700837725,18.6030767,73.8986882
4700837726,18.6031219,73.897029
4700837727,18.6035508,73.8970457
4700837729,18.6030824,73.8981734
4700837730,18.6025554,73.8981596
4700837731,18.6025715,73.8986109
4700837732,18.5996895,73.8971609
4700837738,18.5973214,73.897261
4700837741,18.5973302,73.8968385
4700837742,18.5981803,73.8971874
4700837743,18.5981873,73.8975406
4700837745,18.5977868,73.8972508
4700837753,18.5975538,73.9037225
4700837754,18.5982913,73.9036863
4700837759,18.5998962,73.9061895
4700837760,18.5973737,73.9060288
4700837761,18.5998829,73.9065872
4700837762,18.5998744,73.9069455
4700837763,18.5971831,73.9067481
4700837764,18.5998006,73.9071876
4700837765,18.5971394,73.9069974
4700837768,18.6011883,73.9040493
4700837769,18.6000923,73.9040428
4700837771,18.6011627,73.9034498
4700837772,18.60119,73.9044127
4700837775,18.601132,73.9049886
4700837776,18.6010761,73.905332
4700837779,18.6009552,73.9059191
4700837780,18.60088,73.9062916
4700837783,18.6008378,73.906873
4700837884,18.5940488,73.9252803
4700837896,18.5869808,73.9289277
4700837899,18.5879146,73.926977
4700837900,18.5925356,73.9262188
4700837902,18.5923697,73.9280479
4700837907,18.594443,73.9275902
4700837913,18.5940007,73.9265535
4700837915,18.5928325,73.9265756
4700837917,18.5925004,73.9265278
4700837921,18.5903742,73.928281
4700837929,18.5888383,73.9288751
4700837930,18.5890939,73.9294746
4700837931,18.5890878,73.9288023
4700837932,18.5894611,73.9294683
4700837933,18.5894454,73.9286178
4700837934,18.5920634,73.9271565
4700837935,18.5920097,73.9265748
4700837936,18.5919188,73.9282202
4700837937,18.5918034,73.9266189
4700837938,18.5915884,73.9266397
4700837939,18.5917212,73.9282402
4700837940,18.5913709,73.9266673
4700837941,18.5915166,73.9282609
4700837942,18.5911713,73.9267002
4700837943,18.5913092,73.9282785
4700837944,18.5909515,73.9267308
4700837945,18.5910838,73.9283046
4700837946,18.5907728,73.9267463
4700837947,18.59093,73.9283202
4700837949,18.5910234,73.9283107
4700837950,18.5910854,73.9292842
4700837952,18.591074,73.9289395
4700837955,18.5910438,73.9286279
4700837956,18.5905523,73.9286663
4700837957,18.5918835,73.9282238
4700837958,18.5919906,73.9293687
4700837960,18.5915797,73.9293884
4700837961,18.592669,73.9292406
4700837963,18.5927472,73.9280905
4700837964,18.5824931,73.8730163
4700837965,18.581964,73.8733554
4700837969,18.5798186,73.8729269
4700837970,18.5756075,73.8773256
4700837971,18.5749281,73.877341
4700837972,18.5758476,73.8784622
4700837973,18.5750126,73.878509
4700837974,18.5756944,73.878746
4700837975,18.5750505,73.8787815
4700837976,18.5757931,73.8781329
4700837977,18.5749722,73.8781784
4700837978,18.5754626,73.87766
4700837979,18.5749385,73.8776936
4700837981,18.5749938,73.8783416
4700837982,18.5757786,73.8779526
4700837983,18.5749627,73.878002
4700837987,18.5660445,73.8775633
4700837990,18.5656042,73.87776
4700945066,18.532806,73.8546081
4700945068,18.532124,73.8535847
4700945069,18.5401477,73.8645883
4700945071,18.5395202,73.8639351
4700945072,18.5394326,73.8641141
4700945073,18.5400743,73.8641929
4700945074,18.5399912,73.8644826
4700945080,18.5409479,73.8787937
4700945082,18.5402804,73.8784322
4700945110,18.5395136,73.9113179
4700945115,18.5373382,73.9160614
4700945116,18.5331389,73.9159332
4700945117,18.5319921,73.911721
4700945119,18.5307875,73.9117576
4700945120,18.5303343,73.9100205
4700945122,18.5304653,73.9103645
4701047757,18.55192,73.9045622
4701047764,18.5534881,73.903722
4701052600,18.5514739,73.9085428
4701052602,18.5510568,73.9091697
4701052603,18.5427666,73.9048873
4701052604,18.5425685,73.9055481
4701052607,18.5532713,73.9065823
4701052609,18.5540827,73.9067113
4701052610,18.5553906,73.9067411
4701052614,18.5557571,73.908417
4701052615,18.5559343,73.9080959
4701052616,18.5569373,73.9107165
4701052618,18.5562726,73.9099419
4701052619,18.5561461,73.9097328
4701052634,18.5517533,73.9178771
4701052635,18.552285,73.918189
4701052638,18.5616754,73.9252809
4701052640,18.5616142,73.9243075
4701052641,18.5626169,73.9260639
4701052642,18.5617546,73.9260634
4701052644,18.5612081,73.9225751
4701052646,18.5612433,73.9224249
4701052647,18.5606682,73.921836
4701052648,18.5604439,73.922103
4701052649,18.5604821,73.9214063
4701052652,18.5582433,73.9266607
4701052653,18.5576584,73.9266042
4701052654,18.5579778,73.9275005
4701052655,18.5574386,73.9274713
4701052656,18.5578628,73.9277219
4701052657,18.5573909,73.9276887
4701052658,18.5568839,73.9239654
4701052661,18.5574081,73.9218746
4701052665,18.5560075,73.9258546
4701052666,18.5561955,73.9241376
4701052667,18.556144,73.9258887
4701052668,18.5562645,73.9250018
4701052671,18.5531704,73.9273977
4701052672,18.5531782,73.9270627
4701052673,18.5529269,73.9273975
4701052674,18.5529429,73.9270623
4701052675,18.5532761,73.9269981
4701052676,18.5532932,73.9267002
4701052677,18.5529429,73.9269237
4701052678,18.5529599,73.9266715
4701052679,18.5530739,73.9266813
4701052680,18.5530999,73.9263729
4701052681,18.5533062,73.9263768
4701052682,18.5535776,73.9264478
4701052683,18.555604,73.9274193
4701052684,18.5558394,73.9274209
4701052685,18.5558895,73.926632
4701052686,18.5560541,73.9274224
4701052687,18.5560867,73.9266681
4701052789,18.5572311,73.927501
4701052790,18.5573652,73.9268605
4701052792,18.5568084,73.9274442
4701052793,18.5569354,73.9268413
4701052794,18.5566023,73.9274271
4701052795,18.5567295,73.9267966
4701052796,18.5563925,73.9274251
4701052797,18.5565094,73.9267079
4701052798,18.5564304,73.9272256
4701052800,18.5563061,73.9267133
4701052801,18.5558775,73.9274212
4701052802,18.5558668,73.9283576
4701052803,18.554053,73.9207698
4701052804,18.5540818,73.9220442
4701052808,18.5457554,73.9218991
4701052810,18.5458024,73.9237679
4701052811,18.5451021,73.9246719
4701052812,18.5453736,73.923686
4701052813,18.5514543,73.9249161
4701052814,18.5515088,73.9242603
4701052818,18.5517476,73.9240691
4701052819,18.5516734,73.9249681
4701052822,18.55284,73.9239849
4701052823,18.551212,73.9223259
4701052824,18.5441242,73.9302109
4701052829,18.5569029,73.9116669
4701052830,18.5560526,73.9141703
4701052835,18.5460556,73.9217164
4701052836,18.5460481,73.9211774
4701052837,18.5421968,73.9224835
4701052838,18.541736,73.9223636
4701052845,18.5414187,73.9228482
4701052851,18.5401041,73.9200966
4701052854,18.5422031,73.9236238
4701052858,18.5420952,73.9236751
4701052859,18.5419979,73.9262056
4701052860,18.5421,73.9266217
4701052861,18.5422125,73.9262745
4701052862,18.5427985,73.9261297
4701052863,18.5421117,73.9259533
4701052864,18.5428069,73.9263026
4701052865,18.5423782,73.926222
4701052866,18.5428141,73.9264533
4701052867,18.5426042,73.9264259
4701052869,18.5418316,73.929472
4701052871,18.541445,73.9297839
4701052873,18.5420628,73.9295465
4701052874,18.5410739,73.9296365
4701052875,18.5411264,73.929221
4701052876,18.5400663,73.9293553
4701052878,18.5413331,73.9310977
4701052879,18.5408414,73.9310886
4701052881,18.5402309,73.9313436
4701052882,18.5386681,73.9306478
4701052884,18.5390267,73.9312409
4701052885,18.5383044,73.9299904
4701052886,18.5381169,73.9299737
4701052992,18.5398269,73.9321808
4701052994,18.534952,73.932134
4701052996,18.5339388,73.9332359
4701053000,18.534843,73.9306705
4701053001,18.535178,73.9307121
4701053002,18.5353123,73.9296585
4701053004,18.5344158,73.9293927
4701053005,18.5366277,73.9277023
4701053006,18.5353603,73.9277615
4701053007,18.5346907,73.9277581
4701053008,18.5343157,73.9277389
4701053012,18.5377234,73.922976
4701053020,18.5463937,73.935088
4701053021,18.5515421,73.9314905
4701053022,18.5516138,73.9326597
4701078264,18.5531661,73.9311118
4701078265,18.5531797,73.9314334
4701078266,18.5531923,73.9317615
4701078271,18.5528321,73.9314484
4701078272,18.552848,73.9318484
4701078276,18.5537484,73.9310518
4701078277,18.5540027,73.9317706
4701078278,18.5539908,73.9313958
4701078280,18.554527,73.9313607
4701078282,18.5543568,73.9334479
4701078283,18.5543141,73.933835
4701078284,18.5542225,73.9345093
4701078285,18.5544475,73.934398
4701078286,18.5544982,73.9338526
4701078287,18.5541169,73.9344999
4701078288,18.554178,73.9338237
4701078689,18.5542094,73.9334369
4701078690,18.5543703,73.9317557
4701078691,18.5539066,73.934455
4701078692,18.5539572,73.9338048
4701078693,18.5539817,73.9334169
4701078695,18.5541105,73.9313868
4701078701,18.5542776,73.9364148
4701078702,18.552939,73.9354137
4701078703,18.5529479,73.9351442
4701078704,18.5529549,73.934814
4701078705,18.5526382,73.9355174
4701078706,18.552636,73.9351404
4701078707,18.5526333,73.9347996
4701078709,18.5560255,73.9353983
4701078710,18.556021,73.9349659
4701078711,18.5556237,73.9356901
4701078712,18.5556195,73.9353221
4701078714,18.5556427,73.9347306
4701078716,18.5552321,73.9355702
4701078719,18.5549464,73.9352397
4701078728,18.5525342,73.9318645
4701078730,18.5523301,73.9317853
4701078731,18.55232,73.9314715
4701078732,18.552314,73.931205
4701201596,18.5418234,73.9350736
4701201612,18.5428951,73.9377284
4701201613,18.5426116,73.9376289
4701201616,18.5423317,73.9380427
4701201617,18.5416418,73.9348832
4701201620,18.5412201,73.9341031
4701201621,18.5390451,73.9355396
4701201624,18.537831,73.9333008
4701201625,18.5377324,73.9341025
4701201627,18.5377418,73.9340196
4701201629,18.5377954,73.9342874
4701201631,18.5464216,73.9378693
4701201632,18.5462982,73.9384119
4701201633,18.5462326,73.9378865
4701201634,18.5464495,73.9380683
4701201636,18.546012,73.938657
4701201637,18.5459499,73.9379085
4701201640,18.5455962,73.9386844
4701201641,18.5455992,73.9390809
4701201642,18.5455815,73.9384477
4701201643,18.5462748,73.9397445
4701201644,18.5462294,73.9401887
4701201645,18.545669,73.9413717
4701201646,18.5456139,73.9408709
4701201647,18.5464811,73.9414882
4701201648,18.5464892,73.9416223
4701201658,18.5496108,73.9438117
4701201659,18.549811,73.9431685
4701201660,18.5474997,73.9470657
4701201666,18.5469201,73.9471216
4701201668,18.546769,73.9469293
4701201669,18.5467708,73.9466285
4701201670,18.5465735,73.9469394
4701201671,18.5465901,73.9466066
4701201677,18.5489519,73.9538637
4701201688,18.5513747,73.9557347
4701201701,18.5539746,73.9614834
4701201714,18.5572067,73.9516221
4701201715,18.5574507,73.949637
4701201717,18.5581727,73.9465996
4701201723,18.5596455,73.9514654
4701201726,18.5575914,73.9532899
4701201728,18.5566419,73.9545814
4701201734,18.5603708,73.953345
4701201735,18.559609,73.9542672
4701201737,18.5604786,73.9527422
4701201739,18.5592754,73.9536298
4701201740,18.5598927,73.9539206
4701201741,18.5591839,73.9539624
4701201742,18.5584715,73.9549143
4701201743,18.5591534,73.9547242
4701201744,18.5591433,73.9542924
4701201745,18.5597644,73.9520561
4701201746,18.5594754,73.9515996
4701201747,18.5596122,73.9522619
4701201748,18.5592686,73.9517628
4701201749,18.5594614,73.9525095
4701201750,18.559068,73.9519211
4701201751,18.5592865,73.9526959
4701201752,18.5588647,73.9520752
4701201753,18.5591231,73.9529054
4701201754,18.5586612,73.9522421
4701201755,18.5589726,73.953169
4701201756,18.5584655,73.9524041
4701201758,18.5582397,73.9525451
4701201759,18.5585369,73.9533819
4701201760,18.5580868,73.952726
4701201761,18.5583091,73.9535538
4701201762,18.5579313,73.9529088
4701201763,18.558038,73.9535802
4701201764,18.5577121,73.9531643
4701201765,18.5598876,73.9501838
4701201766,18.5590742,73.9503709
4701201772,18.5616242,73.9451982
4701201777,18.5638948,73.9502921
4701201778,18.5623528,73.9504687
4701201793,18.5677304,73.94997
4701201794,18.5675004,73.9494433
4701201795,18.5674101,73.9500988
4701201796,18.5671494,73.9495178
4701201797,18.5671029,73.9502238
4701201798,18.5668004,73.9495919
4701201799,18.5667473,73.9503083
4701201800,18.5664539,73.9496619
4701201801,18.5661803,73.9503658
4701201802,18.5660866,73.9497541
4701201804,18.5657295,73.9498418
4701201806,18.5650672,73.9500043
4701201807,18.564584,73.9512608
4701201808,18.5644957,73.9501405
4701201809,18.5644407,73.9491119
4701201810,18.5668506,73.9483599
4701201811,18.5674144,73.9494616
4701201812,18.5667766,73.9487098
4701201813,18.5667504,73.9496025
4701201814,18.5665367,73.9484679
4701201816,18.5662288,73.9485472
4701201822,18.5638904,73.9489355
4701201823,18.5647235,73.9500855
4701201824,18.5646616,73.9490697
4701201825,18.5649259,73.9491583
4701201826,18.5654196,73.9499178
4701201827,18.565221,73.9490057
4701201828,18.5655606,73.9489426
4701201829,18.5661333,73.9497427
4701201830,18.5659561,73.9488928
4701201831,18.5644283,73.9481585
4701201833,18.5646792,73.9468313
4701201836,18.5648669,73.946733
4701201838,18.5651918,73.9487914
4701201839,18.5649747,73.9478345
4701201840,18.5645126,73.9488726
4701201841,18.5646908,73.948007
4701201842,18.5648637,73.9488286
4701201844,18.5645495,73.9477474
4701227837,18.5643308,73.9470448
4701227839,18.5633637,73.9462552
4701227840,18.5636752,73.946235
4701227841,18.5637067,73.9470663
4701227842,18.5636764,73.9460397
4701227843,18.5640356,73.9470632
4701227844,18.5639987,73.9460146
4701227849,18.5653794,73.9457708
4701227850,18.5643656,73.946265
4701227853,18.5656185,73.9463564
4701227859,18.5636086,73.9444109
4701227860,18.5581263,73.9414045
4701227861,18.5580606,73.9406337
4701227862,18.5578445,73.9414817
4701227863,18.5577949,73.9406421
4701227865,18.5569019,73.9422025
4701227866,18.5571078,73.9416992
4701227867,18.5571687,73.9421303
4701227868,18.5570618,73.9413766
4701227869,18.5559565,73.9409701
4701227871,18.5562859,73.9410528
4701227872,18.5550465,73.937725
4701227881,18.5544368,73.9438924
4701227882,18.5542292,73.9376203
4701228891,18.5541375,73.9440868
4701228893,18.5540742,73.9437269
4701228894,18.5509369,73.9392968
4701228895,18.5509074,73.9381928
4701228907,18.5342296,73.9334257
4701228930,18.5361072,73.8998675
4701228931,18.5360962,73.898636
4701245486,18.5325375,73.9345267
4701245488,18.5326079,73.9343068
4701262089,18.5305052,73.9342342
4701262090,18.5303546,73.9338394
4701262091,18.5303115,73.9324073
4701262092,18.5299617,73.9337459
4701262093,18.5303456,73.9335421
4701262094,18.5300255,73.9335265
4701262095,18.5294857,73.9338586
4701262096,18.5295092,73.9325406
4701262097,18.5290843,73.9342468
4701262100,18.5290458,73.9325421
4701262101,18.5283214,73.9360284
4701262104,18.5288266,73.9325351
4701262105,18.5271728,73.9334855
4701262106,18.5273255,73.9323833
4701262109,18.5236043,73.9338047
4701262110,18.5239632,73.9333764
4701262111,18.5257605,73.9348032
4701262126,18.5037086,73.9284491
4701262127,18.5038083,73.9276795
4701262138,18.5067145,73.9356871
4701262140,18.5076897,73.9355783
4701262141,18.5076897,73.9357485
4701262144,18.507133,73.934813
4701262145,18.5070794,73.9349587
4701262146,18.5068402,73.9356459
4701262147,18.5066912,73.9349481
4701262148,18.5076766,73.9351755
4701262150,18.508207,73.9344382
4701262157,18.5015624,73.9396213
4701262158,18.5007832,73.9396641
4701262159,18.5011954,73.9396572
4701262161,18.5007253,73.9401636
4701262172,18.5070965,73.9428453
4701262174,18.506642,73.9436492
4701262175,18.50688,73.9444529
4701262176,18.5069133,73.9438532
4701262177,18.5075595,73.9428437
4701262178,18.5075645,73.9433329
4701262179,18.5079891,73.9416222
4701262180,18.507579,73.941671
4701262181,18.5079919,73.9418613
4701262182,18.507601,73.9418998
4701262183,18.5076387,73.9421916
4701262184,18.5076689,73.9425004
4701262185,18.5084958,73.9433497
4701262186,18.5080087,73.9433328
4701262189,18.5075196,73.9435683
4701262192,18.5080578,73.9441178
4701262193,18.5076615,73.9440926
4701262195,18.5094882,73.9425902
4701262206,18.5023487,73.9444647
4701262207,18.5023362,73.9440659
4701298439,18.5093799,73.8974586
4701298441,18.5093532,73.8996547
4701298442,18.5085815,73.8997983
4701298444,18.5084088,73.8976165
4701298445,18.5124349,73.9043455
4701298447,18.510925,73.9039372
4701298452,18.5190026,73.9065684
4701298453,18.5189534,73.9055748
4701298454,18.5186012,73.9065881
4701298458,18.517525,73.9042683
4701298459,18.5172756,73.8995383
4701298461,18.5197428,73.9003865
4701298465,18.5287519,73.9044995
4701298466,18.5288053,73.9047545
4701298467,18.5286426,73.9047877
4701298470,18.5106122,73.9071266
4701298480,18.515977,73.91358
4701298485,18.5145775,73.9185528
4701298486,18.5152957,73.9176031
4701298488,18.5157161,73.9189992
4701300089,18.5144237,73.9183445
4701300093,18.5155417,73.9152615
4701300099,18.5289276,73.9086696
4701300100,18.5277898,73.9086347
4701300101,18.5288956,73.9088855
4701300102,18.5276808,73.908851
4701300103,18.5289446,73.9085408
4701300104,18.5277449,73.9085333
4701300105,18.5288554,73.9091034
4701300106,18.5276456,73.9090707
4701300125,18.5260241,73.9275755
4701300128,18.5247634,73.9264632
4701300134,18.5055659,73.8804124
4701300135,18.5046953,73.8808871
4701300136,18.5048788,73.8813819
4701322977,18.4885698,73.8940143
4701322981,18.4834676,73.8987025
4701322982,18.4828157,73.8995951
4701322983,18.4814457,73.8997926
4701322984,18.4830544,73.8993445
4701322985,18.4830516,73.8987293
4701322988,18.4821385,73.9025812
4701325489,18.4821067,73.9006469
4701325490,18.4841081,73.8992325
4701325494,18.4844092,73.9005593
4701325516,18.4755835,73.8905984
4701325518,18.4755095,73.8915625
4701325544,18.4585105,73.890879
4701325548,18.4575021,73.8931102
4701325549,18.4578058,73.8924151
4701325565,18.4593043,73.9038168
4701325570,18.4622839,73.8964338
4701357934,18.4554102,73.8963072
4701357937,18.4556013,73.8962987
4701357940,18.4571253,73.8957879
4701357943,18.4974888,73.9014455
4701357944,18.4969287,73.901367
4701357945,18.4982369,73.9021793
4701357948,18.4981911,73.902652
4701357949,18.4978788,73.9026044
4701357950,18.4981516,73.9030598
4701357951,18.4977471,73.9030293
4701357953,18.4919496,73.9006745
4701357959,18.4902093,73.902214
4701358111,18.5049174,73.9138736
4701358112,18.5049223,73.9140595
4701358113,18.504541,73.9132674
4701358114,18.5045386,73.9136968
4701358115,18.5045386,73.914044
4701358117,18.5044411,73.9146806
4701358118,18.5047948,73.9140621
4701358120,18.5047858,73.9147112
4701358121,18.5050778,73.9147427
4701358122,18.5051287,73.914421
4701358123,18.5041893,73.9138832
4701358124,18.5045386,73.9138905
4701358127,18.5042009,73.913708
4701358128,18.5047137,73.9136843
4701358129,18.5048419,73.9135931
4701358130,18.5049291,73.9133588
4701358131,18.5050386,73.9156591
4701358133,18.5031818,73.9151704
4701358134,18.504139,73.914736
4701358135,18.5033318,73.9145501
4701358136,18.5023183,73.9174098
4701358137,18.5023076,73.9182249
4701358138,18.5019965,73.9177986
4701358139,18.5030444,73.9176999
4701358142,18.5036108,73.9168498
4701358143,18.5034437,73.9165429
4701358144,18.5024646,73.917258
4701358145,18.5028512,73.917855
4701358146,18.5024517,73.9177015
4701358147,18.5026734,73.9175875
4701358148,18.5028524,73.9174532
4701358149,18.5030777,73.9173075
4701358151,18.5009451,73.9176718
4701358152,18.5006152,73.9129731
4701358186,18.4930694,73.9125171
4701358192,18.502139,73.9191478
4701358193,18.5009849,73.9213716
4701358197,18.5000089,73.9212549
4701358198,18.5010358,73.9218512
4701358199,18.5015115,73.9219073
4701358202,18.5017864,73.9226648
4701358210,18.5032318,73.9184601
4701358211,18.5049031,73.9173901
4701358212,18.5040809,73.9172474
4701358213,18.50401,73.9173046
4701358216,18.5042038,73.9178409
4701358217,18.504425,73.9176901
4701358220,18.5042661,73.9194956
4701358221,18.5033869,73.9199654
4701358226,18.4876017,73.9188211
4701358231,18.4850888,73.919185
4701358233,18.4847894,73.9185753
4701358234,18.4847279,73.9180129
4701358235,18.4760129,73.9191183
4701358238,18.4757981,73.9202333
4701358246,18.4787456,73.9157628
4701358247,18.4785785,73.9156758
4701358248,18.4782818,73.9156122
4701358250,18.4772723,73.9153422
4701358251,18.4777794,73.9177316
4701358253,18.4820139,73.9111505
4701358255,18.4830078,73.911127
4701358258,18.48202,73.9116307
4701358259,18.4832649,73.9133172
4701358260,18.4812692,73.9134417
4701358261,18.4834926,73.9137002
4701358262,18.4836007,73.914043
4701358264,18.4823613,73.9181038
4701358265,18.4823187,73.9187409
4701358266,18.4828208,73.9187538
4701358267,18.4820592,73.9187945
4701358268,18.4821014,73.9180762
4701367448,18.4751552,73.9163103
4701367455,18.4755613,73.9217827
4701367456,18.4757574,73.9225467
4701367457,18.4758743,73.9226273
4701367459,18.4755275,73.9246747
4701367460,18.4751299,73.9167891
4701367461,18.4744054,73.9166634
4701367462,18.4751131,73.9171545
4701367463,18.4750766,73.9175326
4701367464,18.4737122,73.917356
4701367465,18.4750526,73.9176934
4701367466,18.4750093,73.9179628
4701367467,18.4735736,73.9178579
4701367468,18.4749698,73.9182485
4701367469,18.4734838,73.9181388
4701367470,18.4749477,73.9184412
4701367471,18.4734159,73.9183482
4701367473,18.4736467,73.919036
4701367476,18.4749079,73.9193887
4701367477,18.474903,73.9190909
4701367478,18.4749073,73.9187928
4701367479,18.4733101,73.9186892
4701367480,18.4749374,73.9196985
4701367481,18.4743609,73.9197083
4701367482,18.4749934,73.9199539
4701367483,18.4745682,73.9199767
4701367484,18.4750361,73.9201505
4701367485,18.474617,73.9201899
4701367486,18.4752439,73.9207345
4701367487,18.4748701,73.9208318
4701367488,18.4753885,73.9211739
4701367789,18.4749501,73.9213034
4701367790,18.4754712,73.9214653
4701367791,18.4750992,73.9215795
4701367801,18.4757857,73.9234258
4701367802,18.4743963,73.9229823
4701367805,18.4748912,73.92316
4701367806,18.4751012,73.9232333
4701367807,18.4745187,73.9243074
4701367809,18.4740942,73.9241386
4701367810,18.4743083,73.9232323
4701367811,18.4741067,73.9221211
4701367812,18.4737642,73.9240002
4701367813,18.4767306,73.9250202
4701367816,18.4770125,73.9235753
4701367818,18.4834869,73.9265544
4701367819,18.4823788,73.9263208
4701367820,18.4825704,73.9249617
4701367821,18.4828292,73.9264157
4701367822,18.4829177,73.9257706
4701412258,18.5039606,73.9203969
4701412259,18.5041523,73.9194685
4701412260,18.5041266,73.91963
4701412261,18.5036102,73.9195467
4701412283,18.4959893,73.9252382
4701412285,18.4972317,73.9253928
4701412287,18.4955154,73.9270475
4701413089,18.4961728,73.9272345
4701413096,18.4975954,73.9266385
4701413097,18.4978199,73.9264664
4701413098,18.4971864,73.9264919
4701413099,18.4977515,73.9262171
4701413100,18.4971868,73.9262419
4701413101,18.4968265,73.9262432
4701413102,18.4968207,73.9265051
4701413103,18.4971857,73.9268959
4701413104,18.496813,73.9269031
4701413105,18.4979948,73.9276277
4701413106,18.4979139,73.9271891
4701413107,18.4977667,73.9276788
4701413108,18.4977305,73.9271942
4701413109,18.4974941,73.9277129
4701413110,18.497466,73.9272012
4701413111,18.4976235,73.9277226
4701413112,18.4975925,73.9271994
4701413119,18.4991044,73.9304827
4701413120,18.5006239,73.9323578
4701413126,18.501056,73.9332261
4701413127,18.500495,73.9332879
4701413131,18.4993865,73.9328642
4701413133,18.4993866,73.9327309
4701413134,18.4990417,73.9327413
4701413136,18.4998666,73.9326943
4701413137,18.4983907,73.9343019
4701413138,18.4984979,73.9334868
4701413139,18.4982015,73.9337328
4701413140,18.4999781,73.9338492
4701413141,18.4999787,73.9334112
4701413142,18.4978799,73.9332702
4701413146,18.4977169,73.931885
4701413149,18.4974453,73.9317332
4701413150,18.4975978,73.931406
4701413154,18.4975046,73.9321927
4701413157,18.4969435,73.9330651
4701413158,18.4969594,73.9331561
4701413160,18.4977116,73.9296513
4701413161,18.4973071,73.9296168
4701413162,18.4970001,73.9296006
4701413170,18.4943089,73.9280608
4701413172,18.4945699,73.9283703
4701413174,18.4948409,73.9268533
4701413176,18.4935127,73.9304197
4701413177,18.493182,73.9291215
4701413180,18.4930161,73.9322654
4701413181,18.4927089,73.9322
4701413184,18.4929424,73.9289955
4701413185,18.4911068,73.931922
4701413186,18.491432,73.9296902
4701413187,18.4912285,73.9299584
4701413188,18.490802,73.9318914
4701413289,18.4910708,73.9301461
4701413290,18.4905567,73.9318658
4701413291,18.4907197,73.9304895
4701413292,18.4905315,73.9307148
4701413295,18.4902725,73.9318498
4701413296,18.4903597,73.9309219
4701413297,18.4915666,73.931987
4701413299,18.4918909,73.9295858
4701413300,18.4918263,73.9320342
4701413301,18.4921644,73.9291186
4701413302,18.4920271,73.9293009
4701413303,18.4916989,73.9320118
4701413305,18.492806,73.9289552
4701413306,18.4921673,73.9320944
4701413308,18.4924193,73.9290997
4701413310,18.4898687,73.9307363
4701466503,18.4895695,73.9310692
4701466505,18.4897998,73.9286764
4701466506,18.4892075,73.9314795
4701466508,18.4894768,73.9287275
4701466509,18.4887892,73.931878
4701466511,18.4884267,73.9318329
4701466512,18.4886069,73.9307137
4701466513,18.4880983,73.9316829
4701466514,18.4884999,73.9297691
4701466515,18.4873054,73.9313266
4701466517,18.4878922,73.9280803
4701466518,18.4878689,73.931581
4701466519,18.4884835,73.9284774
4701466520,18.4883498,73.9284443
4701466521,18.4878587,73.9283267
4701466522,18.4884395,73.9286743
4701466523,18.4878311,73.9285336
4701466524,18.4882526,73.9296434
4701466525,18.487695,73.929529
4701466526,18.4882082,73.9299786
4701466527,18.4876469,73.9298484
4701466528,18.4872522,73.9275652
4701466529,18.4870767,73.9289955
4701466531,18.4868742,73.9311256
4701466532,18.4871325,73.9298531
4701466533,18.4877529,73.9291075
4701466534,18.486544,73.9309977
4701466536,18.4871392,73.9274715
4701466537,18.4866137,73.9273968
4701466540,18.4863783,73.9309389
4701466541,18.4869643,73.9274057
4701466542,18.4868479,73.9274196
4701466544,18.4862633,73.9308996
4701466545,18.4850705,73.9270594
4701466547,18.4854662,73.9269431
4701466550,18.4851421,73.9304383
4701466551,18.4855222,73.9306396
4701466554,18.4858936,73.926986
4701466555,18.4861606,73.9271175
4701466559,18.485699,73.9307022
4701466560,18.48581,73.9307374
4701466563,18.4863057,73.9271792
4701466564,18.4849059,73.9290621
4701466566,18.4849532,73.9270466
4701466567,18.4852392,73.929734
4701466569,18.4852111,73.9270755
4701466572,18.4848202,73.9270433
4701466577,18.4856292,73.9317147
4701466578,18.4863751,73.9345465
4701466579,18.4868793,73.9318056
4701466580,18.4866104,73.9341842
4701466581,18.4870537,73.9318171
4701466582,18.4867244,73.9344869
4701466584,18.4874416,73.9318474
4701466585,18.4869252,73.9344196
4701466586,18.4871721,73.9341758
4701466587,18.487639,73.9318558
4701466588,18.4878109,73.9318632
4701467089,18.4876026,73.9331975
4701467090,18.487808,73.9332907
4701467091,18.4880166,73.9318807
4701467092,18.4853348,73.9316928
4701467094,18.4855933,73.9347962
4701467097,18.4844168,73.9342314
4701467098,18.4846108,73.9316409
4701467099,18.4839817,73.9331866
4701467100,18.4840124,73.9315952
4701467102,18.4830744,73.9315084
4701467103,18.4848126,73.9316543
4701467104,18.4849752,73.9303269
4701467105,18.4844096,73.9304974
4701467106,18.4833241,73.9303347
